N	Total Time	Average CPE
358	5984	16.72
359	5963	16.61
360	5984	16.62
361	5948	16.48
362	6016	16.62
363	6022	16.59
364	6003	16.49
365	6030	16.52
366	6064	16.57
367	6057	16.50
368	6086	16.54
369	6042	16.37
370	6122	16.55
371	6118	16.49
372	6121	16.45
373	6126	16.42
374	6141	16.42
375	6186	16.50
376	6187	16.45
377	6168	16.36
378	6164	16.31
379	6191	16.34
380	6222	16.37
381	6255	16.42
382	6232	16.31
383	6235	16.28
384	6278	16.35
385	6270	16.29
386	6256	16.21
387	6310	16.30
388	6307	16.26
389	6319	16.24
390	6351	16.28
391	6313	16.15
392	6396	16.32
393	6344	16.14
394	6342	16.10
395	6393	16.18
396	6406	16.18
397	6392	16.10
398	6408	16.10
399	6424	16.10
400	6494	16.23
401	9118	22.74
402	6744	16.78
403	6847	16.99
404	6662	16.49
405	6628	16.37
406	6761	16.65
407	6665	16.38
408	6580	16.13
409	6586	16.10
410	6655	16.23
411	6647	16.17
412	6672	16.19
413	6682	16.18
414	6662	16.09
415	6724	16.20
416	6706	16.12
417	6722	16.12
418	6698	16.02
419	6750	16.11
420	6762	16.10
421	6780	16.10
422	6788	16.09
423	6806	16.09
424	6794	16.02
425	6783	15.96
426	6829	16.03
427	6850	16.04
428	6814	15.92
429	6836	15.93
430	6866	15.97
431	6870	15.94
432	6870	15.90
433	6888	15.91
434	6907	15.91
435	6930	15.93
436	6932	15.90
437	6921	15.84
438	6967	15.91
439	6959	15.85
440	6942	15.78
441	6980	15.83
442	7019	15.88
443	7012	15.83
444	7016	15.80
445	7032	15.80
446	7018	15.74
447	7034	15.74
448	7074	15.79
449	7070	15.75
450	7071	15.71
451	7078	15.69
452	7090	15.69
453	7135	15.75
454	7122	15.69
455	7148	15.71
456	7150	15.68
457	7178	15.71
458	7170	15.66
459	7186	15.66
460	7180	15.61
461	7237	15.70
462	7252	15.70
463	7220	15.59
464	7264	15.66
465	7232	15.55
466	7248	15.55
467	7262	15.55
468	7300	15.60
469	7286	15.54
470	7332	15.60
471	7310	15.52
472	7347	15.57
473	7335	15.51
474	7371	15.55
475	7352	15.48
476	7362	15.47
477	7386	15.48
478	7404	15.49
479	7416	15.48
480	7463	15.55
481	7435	15.46
482	17948	37.24
483	6988	14.47
484	6961	14.38
485	6990	14.41
486	6984	14.37
487	7015	14.40
488	7042	14.43
489	7028	14.37
490	7064	14.42
491	7038	14.33
492	7060	14.35
493	7057	14.31
494	7094	14.36
495	7098	14.34
496	7074	14.26
497	7106	14.30
498	7112	14.28
499	7142	14.31
500	7260	14.52
501	7145	14.26
502	7202	14.35
503	7173	14.26
504	7174	14.23
505	7183	14.22
506	7214	14.26
507	7208	14.22
508	7218	14.21
509	7248	14.24
510	7311	14.34
511	7250	14.19
512	7264	14.19
513	9896	19.29
514	7754	15.09
515	7673	14.90
516	7672	14.87
517	7688	14.87
518	7714	14.89
519	7733	14.90
520	7740	14.88
521	7780	14.93
522	7810	14.96
523	7796	14.91
524	7864	15.01
525	7795	14.85
526	7842	14.91
527	7858	14.91
528	7843	14.85
529	7869	14.88
530	7879	14.87
531	7838	14.76
532	7844	14.74
533	7970	14.95
534	7868	14.73
535	7899	14.76
536	7888	14.72
537	7918	14.74
538	7918	14.72
539	7944	14.74
540	45343	83.97
541	18444	34.09
542	8072	14.89
543	8058	14.84
544	8053	14.80
545	8037	14.75
546	8018	14.68
547	8070	14.75
548	8058	14.70
549	8070	14.70
550	8093	14.71
551	8136	14.77
552	8122	14.71
553	8072	14.60
554	8126	14.67
555	8430	15.19
556	8168	14.69
557	8166	14.66
558	8168	14.64
559	8165	14.61
560	8210	14.66
561	8198	14.61
562	8221	14.63
563	8224	14.61
564	8254	14.63
565	8234	14.57
566	8259	14.59
567	8295	14.63
568	8328	14.66
569	8366	14.70
570	8330	14.61
571	8364	14.65
572	8364	14.62
573	8382	14.63
574	8373	14.59
575	8407	14.62
576	8412	14.60
577	8422	14.60
578	8413	14.56
579	8452	14.60
580	8431	14.54
581	8478	14.59
582	8480	14.57
583	8490	14.56
584	8497	14.55
585	8500	14.53
586	8491	14.49
587	8535	14.54
588	8540	14.52
589	8550	14.52
590	8559	14.51
591	8567	14.50
592	8594	14.52
593	8572	14.46
594	8600	14.48
595	8616	14.48
596	8616	14.46
597	8637	14.47
598	8646	14.46
599	8634	14.41
600	8766	14.61
601	8709	14.49
602	8696	14.45
603	8711	14.45
604	8723	14.44
605	8722	14.42
606	8722	14.39
607	8754	14.42
608	10512	17.29
609	8828	14.50
610	8722	14.30
611	9269	15.17
612	8784	14.35
613	8769	14.31
614	8789	14.31
615	8828	14.35
616	8808	14.30
617	8823	14.30
618	8803	14.24
619	8831	14.27
620	8844	14.26
621	8857	14.26
622	8865	14.25
623	8866	14.23
624	8866	14.21
625	8908	14.25
626	8900	14.22
627	8923	14.23
628	8913	14.19
629	8896	14.14
630	8938	14.19
631	8940	14.17
632	8941	14.15
633	8987	14.20
634	9015	14.22
635	8970	14.13
636	8979	14.12
637	9022	14.16
638	9006	14.12
639	9012	14.10
640	9034	14.12
641	9065	14.14
642	9054	14.10
643	9094	14.14
644	9116	14.16
645	9124	14.15
646	9099	14.09
647	9130	14.11
648	9126	14.08
649	9124	14.06
650	9152	14.08
651	9169	14.08
652	9159	14.05
653	9194	14.08
654	9194	14.06
655	9204	14.05
656	9229	14.07
657	9207	14.01
658	9224	14.02
659	9244	14.03
660	9263	14.03
661	9258	14.01
662	9292	14.04
663	9286	14.01
664	9300	14.01
665	9303	13.99
666	9342	14.03
667	9388	14.07
668	9382	14.04
669	9398	14.05
670	9378	14.00
671	9390	13.99
672	9383	13.96
673	9383	13.94
674	9419	13.97
675	9398	13.92
676	9436	13.96
677	9448	13.96
678	9440	13.92
679	9448	13.91
680	9461	13.91
681	9480	13.92
682	9492	13.92
683	9500	13.91
684	9542	13.95
685	9572	13.97
686	9561	13.94
687	9588	13.96
688	9571	13.91
689	9548	13.86
690	9570	13.87
691	9632	13.94
692	9583	13.85
693	9584	13.83
694	9654	13.91
695	9609	13.83
696	9647	13.86
697	9685	13.90
698	9649	13.82
699	9656	13.81
700	9826	14.04
701	9709	13.85
702	9729	13.86
703	9782	13.91
704	9727	13.82
705	9718	13.78
706	9738	13.79
707	9748	13.79
708	9762	13.79
709	9784	13.80
710	9828	13.84
711	9820	13.81
712	9803	13.77
713	9860	13.83
714	9902	13.87
715	9850	13.78
716	9852	13.76
717	9870	13.77
718	9890	13.77
719	9902	13.77
720	9900	13.75
721	9930	13.77
722	9959	13.79
723	9984	13.81
724	9958	13.75
725	9948	13.72
726	9966	13.73
727	9966	13.71
728	9966	13.69
729	9957	13.66
730	9974	13.66
731	10035	13.73
732	10036	13.71
733	10054	13.72
734	10029	13.66
735	10086	13.72
736	10039	13.64
737	10046	13.63
738	10058	13.63
739	10078	13.64
740	10088	13.63
741	10130	13.67
742	10101	13.61
743	10123	13.62
744	10176	13.68
745	10162	13.64
746	10174	13.64
747	10166	13.61
748	10182	13.61
749	10202	13.62
750	10208	13.61
751	10237	13.63
752	10246	13.62
753	10206	13.55
754	10220	13.55
755	10271	13.60
756	10282	13.60
757	10282	13.58
758	10279	13.56
759	10314	13.59
760	10317	13.57
761	10298	13.53
762	10333	13.56
763	10343	13.56
764	10331	13.52
765	10358	13.54
766	10382	13.55
767	10324	13.46
768	10390	13.53
769	10386	13.51
770	10400	13.51
771	10412	13.50
772	10432	13.51
773	10420	13.48
774	10441	13.49
775	10443	13.47
776	10464	13.48
777	10510	13.53
778	10552	13.56
779	10532	13.52
780	10560	13.54
781	10565	13.53
782	10524	13.46
783	10553	13.48
784	10569	13.48
785	10531	13.42
786	10569	13.45
787	10565	13.42
788	10546	13.38
789	10570	13.40
790	10652	13.48
791	10652	13.47
792	10651	13.45
793	10672	13.46
794	20892	26.31
795	10355	13.03
796	10355	13.01
797	10380	13.02
798	10359	12.98
799	10408	13.03
800	10492	13.12
801	10436	13.03
802	10437	13.01
803	10410	12.96
804	10445	12.99
805	10451	12.98
806	10449	12.96
807	10453	12.95
808	10473	12.96
809	10498	12.98
810	10509	12.97
811	10505	12.95
812	10493	12.92
813	10550	12.98
814	10513	12.92
815	10546	12.94
816	10547	12.93
817	10536	12.90
818	10569	12.92
819	10574	12.91
820	10584	12.91
821	10596	12.91
822	10804	13.14
823	10645	12.93
824	10613	12.88
825	10683	12.95
826	10634	12.87
827	10876	13.15
828	11016	13.30
829	11044	13.32
830	11033	13.29
831	11048	13.29
832	11027	13.25
833	11063	13.28
834	11089	13.30
835	11113	13.31
836	11078	13.25
837	11214	13.40
838	11170	13.33
839	11154	13.29
840	11198	13.33
841	11190	13.31
842	11216	13.32
843	11144	13.22
844	11206	13.28
845	11235	13.30
846	11218	13.26
847	11221	13.25
848	11221	13.23
849	11229	13.23
850	11278	13.27
851	11268	13.24
852	11280	13.24
853	11287	13.23
854	11275	13.20
855	22596	26.43
856	11398	13.32
857	11222	13.09
858	11256	13.12
859	21693	25.25
860	10953	12.74
861	10940	12.71
862	10918	12.67
863	10944	12.68
864	10946	12.67
865	10950	12.66
866	10958	12.65
867	10990	12.68
868	11036	12.71
869	11026	12.69
870	11024	12.67
871	11026	12.66
872	11048	12.67
873	11087	12.70
874	11064	12.66
875	11059	12.64
876	11078	12.65
877	11091	12.65
878	11130	12.68
879	11144	12.68
880	11136	12.65
881	11112	12.61
882	11116	12.60
883	11137	12.61
884	11136	12.60
885	11132	12.58
886	11163	12.60
887	11179	12.60
888	11254	12.67
889	11237	12.64
890	11182	12.56
891	11236	12.61
892	11240	12.60
893	11250	12.60
894	11261	12.60
895	11270	12.59
896	11287	12.60
897	55273	61.62
898	11364	12.65
899	11371	12.65
900	14334	15.93
901	11380	12.63
902	11382	12.62
903	11441	12.67
904	12410	13.73
905	11499	12.71
906	11476	12.67
907	11479	12.66
908	11497	12.66
909	11519	12.67
910	11486	12.62
911	11517	12.64
912	11520	12.63
913	11532	12.63
914	12068	13.20
915	11554	12.63
916	11545	12.60
917	11590	12.64
918	11575	12.61
919	11620	12.64
920	11604	12.61
921	11621	12.62
922	11659	12.65
923	11638	12.61
924	11642	12.60
925	11644	12.59
926	11679	12.61
927	11676	12.60
928	11714	12.62
929	11703	12.60
930	11730	12.61
931	11760	12.63
932	11740	12.60
933	11758	12.60
934	12524	13.41
935	11775	12.59
936	11761	12.57
937	11789	12.58
938	11799	12.58
939	11814	12.58
940	11820	12.57
941	11909	12.66
942	11840	12.57
943	11844	12.56
944	11872	12.58
945	11852	12.54
946	11842	12.52
947	11935	12.60
948	11883	12.53
949	11898	12.54
950	11932	12.56
951	11928	12.54
952	11943	12.55
953	11960	12.55
954	11962	12.54
955	11974	12.54
956	11974	12.53
957	11991	12.53
958	12001	12.53
959	12012	12.53
960	11994	12.49
961	12072	12.56
962	12034	12.51
963	12040	12.50
964	12146	12.60
965	12078	12.52
966	12060	12.48
967	12095	12.51
968	12141	12.54
969	12095	12.48
970	12118	12.49
971	12120	12.48
972	12159	12.51
973	12139	12.48
974	12165	12.49
975	12163	12.47
976	12164	12.46
977	12194	12.48
978	12207	12.48
979	12218	12.48
980	12230	12.48
981	12280	12.52
982	12242	12.47
983	12259	12.47
984	12246	12.45
985	12256	12.44
986	12287	12.46
987	12321	12.48
988	12306	12.46
989	12297	12.43
990	12282	12.41
991	12310	12.42
992	12332	12.43
993	12349	12.44
994	12406	12.48
995	12402	12.46
996	12381	12.43
997	12484	12.52
998	12402	12.43
999	12434	12.45
1000	12527	12.53
1001	12479	12.47
1002	12414	12.39
1003	12492	12.45
1004	12474	12.42
1005	12478	12.42
1006	12451	12.38
1007	12487	12.40
1008	12504	12.40
1009	12537	12.43
1010	12548	12.42
1011	12558	12.42
1012	12558	12.41
1013	12544	12.38
1014	12603	12.43
1015	12604	12.42
1016	12613	12.41
1017	12620	12.41
1018	12624	12.40
1019	12635	12.40
1020	12663	12.41
1021	12642	12.38
1022	12671	12.40
1023	12687	12.40
1024	12686	12.39
1025	15984	15.59
1026	13324	12.99
1027	13296	12.95
1028	13495	13.13
1029	13365	12.99
1030	13386	13.00
1031	13371	12.97
1032	13350	12.94
1033	13572	13.14
1034	13398	12.96
1035	13466	13.01
1036	13424	12.96
1037	13486	13.00
1038	13478	12.98
1039	13475	12.97
1040	13442	12.93
1041	13441	12.91
1042	13522	12.98
1043	13504	12.95
1044	13232	12.67
1045	13087	12.52
1046	13064	12.49
1047	13166	12.57
1048	13047	12.45
1049	13148	12.53
1050	13196	12.57
1051	13209	12.57
1052	13141	12.49
1053	13182	12.52
1054	13179	12.50
1055	13174	12.49
1056	13167	12.47
1057	13194	12.48
1058	13345	12.61
1059	13315	12.57
1060	13270	12.52
1061	13284	12.52
1062	13278	12.50
1063	13364	12.57
1064	13330	12.53
1065	13288	12.48
1066	13270	12.45
1067	13316	12.48
1068	13386	12.53
1069	13432	12.57
1070	13352	12.48
1071	13344	12.46
1072	13414	12.51
1073	13636	12.71
1074	13414	12.49
1075	13409	12.47
1076	13435	12.49
1077	13392	12.43
1078	13411	12.44
1079	13433	12.45
1080	13434	12.44
1081	13466	12.46
1082	13554	12.53
1083	13460	12.43
1084	13475	12.43
1085	13526	12.47
1086	13505	12.44
1087	13603	12.51
1088	13546	12.45
1089	13613	12.50
1090	13561	12.44
1091	13578	12.45
1092	13549	12.41
1093	13563	12.41
1094	13586	12.42
1095	13656	12.47
1096	13597	12.41
1097	13666	12.46
1098	13702	12.48
1099	13723	12.49
1100	13847	12.59
1101	13703	12.45
1102	13766	12.49
1103	13655	12.38
1104	13688	12.40
1105	13750	12.44
1106	13702	12.39
1107	13671	12.35
1108	13672	12.34
1109	13695	12.35
1110	13774	12.41
1111	13796	12.42
1112	13701	12.32
1113	13726	12.33
1114	13824	12.41
1115	13730	12.31
1116	13880	12.44
1117	13746	12.31
1118	13796	12.34
1119	13786	12.32
1120	13889	12.40
1121	13778	12.29
1122	13905	12.39
1123	13854	12.34
1124	13964	12.42
1125	13837	12.30
1126	13932	12.37
1127	13937	12.37
1128	13942	12.36
1129	13912	12.32
1130	13976	12.37
1131	13964	12.35
1132	13947	12.32
1133	14004	12.36
1134	13992	12.34
1135	14020	12.35
1136	14022	12.34
1137	14044	12.35
1138	13973	12.28
1139	14030	12.32
1140	14041	12.32
1141	14056	12.32
1142	14075	12.32
1143	14094	12.33
1144	14082	12.31
1145	14087	12.30
1146	14149	12.35
1147	14144	12.33
1148	14128	12.31
1149	14128	12.30
1150	14165	12.32
1151	14114	12.26
1152	14322	12.43
1153	24490	21.24
1154	13750	11.92
1155	13824	11.97
1156	13740	11.89
1157	13770	11.90
1158	13797	11.91
1159	13792	11.90
1160	13813	11.91
1161	13820	11.90
1162	13882	11.95
1163	13804	11.87
1164	13863	11.91
1165	13872	11.91
1166	13862	11.89
1167	13888	11.90
1168	13842	11.85
1169	14010	11.98
1170	13956	11.93
1171	13899	11.87
1172	13952	11.90
1173	13943	11.89
1174	13962	11.89
1175	13960	11.88
1176	13945	11.86
1177	13952	11.85
1178	13957	11.85
1179	13975	11.85
1180	14020	11.88
1181	14025	11.88
1182	14012	11.85
1183	14026	11.86
1184	14188	11.98
1185	14006	11.82
1186	14034	11.83
1187	14069	11.85
1188	14076	11.85
1189	14124	11.88
1190	14129	11.87
1191	14116	11.85
1192	14103	11.83
1193	14130	11.84
1194	14139	11.84
1195	14168	11.86
1196	14128	11.81
1197	14210	11.87
1198	14181	11.84
1199	14218	11.86
1200	14403	12.00
1201	14210	11.83
1202	14212	11.82
1203	14353	11.93
1204	14159	11.76
1205	14204	11.79
1206	14280	11.84
1207	14331	11.87
1208	14240	11.79
1209	14286	11.82
1210	14280	11.80
1211	14296	11.81
1212	14298	11.80
1213	14306	11.79
1214	14292	11.77
1215	14334	11.80
1216	14293	11.75
1217	14326	11.77
1218	14334	11.77
1219	14387	11.80
1220	14316	11.73
1221	14362	11.76
1222	14402	11.79
1223	14418	11.79
1224	14413	11.78
1225	14510	11.84
1226	14417	11.76
1227	14423	11.75
1228	14469	11.78
1229	14392	11.71
1230	14558	11.84
1231	14486	11.77
1232	14512	11.78
1233	14507	11.77
1234	14514	11.76
1235	14514	11.75
1236	14536	11.76
1237	14543	11.76
1238	14528	11.74
1239	14556	11.75
1240	14585	11.76
1241	14516	11.70
1242	14575	11.74
1243	14581	11.73
1244	14534	11.68
1245	14651	11.77
1246	14639	11.75
1247	14617	11.72
1248	14576	11.68
1249	14621	11.71
1250	14646	11.72
1251	14654	11.71
1252	14625	11.68
1253	14752	11.77
1254	14708	11.73
1255	14707	11.72
1256	14736	11.73
1257	14732	11.72
1258	14719	11.70
1259	14732	11.70
1260	14810	11.75
1261	14328	11.36
1262	14360	11.38
1263	14329	11.35
1264	14336	11.34
1265	14428	11.41
1266	14418	11.39
1267	14434	11.39
1268	14466	11.41
1269	14336	11.30
1270	14411	11.35
1271	14456	11.37
1272	14407	11.33
1273	14448	11.35
1274	14479	11.36
1275	14492	11.37
1276	14464	11.34
1277	14490	11.35
1278	14506	11.35
1279	14531	11.36
1280	14526	11.35
1281	17381	13.57
1282	14532	11.34
1283	14552	11.34
1284	14588	11.36
1285	24872	19.36
1286	15128	11.76
1287	14999	11.65
1288	14981	11.63
1289	15065	11.69
1290	15068	11.68
1291	15070	11.67
1292	15058	11.65
1293	15053	11.64
1294	15024	11.61
1295	15135	11.69
1296	15052	11.61
1297	15232	11.74
1298	18084	13.93
1299	15658	12.05
1300	15330	11.79
1301	15165	11.66
1302	15241	11.71
1303	15290	11.73
1304	15222	11.67
1305	15214	11.66
1306	15220	11.65
1307	15148	11.59
1308	15375	11.75
1309	19966	15.25
1310	15629	11.93
1311	17804	13.58
1312	15331	11.69
1313	15286	11.64
1314	15531	11.82
1315	15282	11.62
1316	15296	11.62
1317	15266	11.59
1318	15354	11.65
1319	15344	11.63
1320	15319	11.61
1321	15338	11.61
1322	15312	11.58
1323	15327	11.59
1324	15345	11.59
1325	15416	11.63
1326	15410	11.62
1327	15374	11.59
1328	15293	11.52
1329	15408	11.59
1330	15434	11.60
1331	15400	11.57
1332	15506	11.64
1333	15411	11.56
1334	15453	11.58
1335	15460	11.58
1336	15575	11.66
1337	15514	11.60
1338	15492	11.58
1339	15467	11.55
1340	15521	11.58
1341	15521	11.57
1342	15540	11.58
1343	15536	11.57
1344	15544	11.57
1345	15506	11.53
1346	15606	11.59
1347	15574	11.56
1348	17643	13.09
1349	15604	11.57
1350	15602	11.56
1351	15566	11.52
1352	15622	11.55
1353	15607	11.54
1354	15587	11.51
1355	15587	11.50
1356	26072	19.23
1357	15203	11.20
1358	15171	11.17
1359	15222	11.20
1360	15239	11.21
1361	15200	11.17
1362	15258	11.20
1363	15147	11.11
1364	15247	11.18
1365	15248	11.17
1366	15260	11.17
1367	15308	11.20
1368	15306	11.19
1369	15305	11.18
1370	15320	11.18
1371	15327	11.18
1372	15360	11.20
1373	15355	11.18
1374	15446	11.24
1375	15360	11.17
1376	15504	11.27
1377	15520	11.27
1378	15458	11.22
1379	15476	11.22
1380	15442	11.19
1381	15482	11.21
1382	15590	11.28
1383	15526	11.23
1384	15838	11.44
1385	15650	11.30
1386	15515	11.19
1387	15607	11.25
1388	15561	11.21
1389	15574	11.21
1390	15677	11.28
1391	15699	11.29
1392	15572	11.19
1393	15566	11.17
1394	15554	11.16
1395	15614	11.19
1396	15594	11.17
1397	15612	11.18
