N	Total Time	Average CPE
362	3418	9.44
363	4172	11.49
364	3254	8.94
365	3257	8.92
366	3258	8.90
367	3255	8.87
368	3265	8.87
369	3268	8.86
370	3293	8.90
371	3302	8.90
372	3298	8.87
373	3303	8.86
374	3312	8.86
375	3311	8.83
376	3321	8.83
377	3314	8.79
378	3334	8.82
379	3358	8.86
380	3338	8.78
381	3354	8.80
382	3363	8.80
383	3361	8.78
384	3354	8.73
385	3382	8.78
386	3380	8.76
387	3394	8.77
388	3381	8.71
389	3402	8.75
390	3416	8.76
391	3417	8.74
392	3415	8.71
393	3423	8.71
394	3426	8.70
395	3433	8.69
396	3437	8.68
397	3444	8.68
398	3446	8.66
399	3465	8.68
400	3472	8.68
401	3468	8.65
402	3458	8.60
403	3486	8.65
404	3488	8.63
405	3480	8.59
406	3504	8.63
407	3505	8.61
408	3502	8.58
409	3511	8.58
410	3525	8.60
411	4853	11.81
412	3551	8.62
413	3560	8.62
414	3563	8.61
415	3572	8.61
416	3604	8.66
417	3587	8.60
418	3587	8.58
419	3601	8.59
420	3599	8.57
421	3607	8.57
422	3649	8.65
423	3679	8.70
424	3703	8.73
425	3645	8.58
426	3652	8.57
427	3662	8.58
428	3647	8.52
429	3871	9.02
430	3661	8.51
431	3668	8.51
432	3681	8.52
433	3686	8.51
434	3694	8.51
435	3810	8.76
436	3885	8.91
437	3696	8.46
438	3704	8.46
439	3708	8.45
440	3721	8.46
441	3716	8.43
442	3713	8.40
443	3743	8.45
444	3731	8.40
445	3747	8.42
446	3743	8.39
447	3748	8.38
448	3768	8.41
449	3772	8.40
450	3780	8.40
451	3785	8.39
452	3790	8.38
453	3792	8.37
454	3797	8.36
455	3808	8.37
456	3808	8.35
457	3812	8.34
458	3828	8.36
459	3830	8.34
460	3835	8.34
461	3837	8.32
462	3845	8.32
463	3861	8.34
464	3851	8.30
465	3864	8.31
466	3863	8.29
467	3876	8.30
468	3935	8.41
469	3885	8.28
470	3897	8.29
471	3894	8.27
472	3896	8.25
473	3899	8.24
474	3923	8.28
475	3919	8.25
476	3931	8.26
477	3935	8.25
478	3942	8.25
479	3946	8.24
480	3947	8.22
481	3956	8.22
482	3969	8.23
483	3977	8.23
484	3980	8.22
485	3982	8.21
486	3992	8.21
487	4005	8.22
488	4008	8.21
489	4015	8.21
490	4016	8.20
491	4029	8.21
492	4030	8.19
493	4042	8.20
494	4040	8.18
495	4053	8.19
496	4049	8.16
497	4065	8.18
498	4064	8.16
499	4070	8.16
500	4108	8.22
501	4066	8.12
502	4074	8.12
503	4085	8.12
504	4079	8.09
505	4082	8.08
506	4090	8.08
507	4097	8.08
508	4106	8.08
509	4118	8.09
510	4113	8.06
511	4111	8.05
512	4115	8.04
513	4496	8.76
514	4333	8.43
515	4349	8.44
516	4354	8.44
517	4379	8.47
518	5082	9.81
519	4370	8.42
520	4377	8.42
521	4383	8.41
522	4386	8.40
523	4402	8.42
524	4395	8.39
525	4410	8.40
526	4412	8.39
527	4416	8.38
528	4422	8.38
529	4450	8.41
530	4463	8.42
531	4456	8.39
532	4466	8.39
533	4491	8.43
534	4482	8.39
535	4494	8.40
536	4507	8.41
537	4827	8.99
538	4865	9.04
539	4556	8.45
540	4568	8.46
541	4570	8.45
542	4575	8.44
543	4587	8.45
544	4586	8.43
545	4590	8.42
546	4582	8.39
547	4580	8.37
548	4588	8.37
549	4597	8.37
550	4607	8.38
551	4615	8.38
552	4638	8.40
553	4620	8.35
554	4639	8.37
555	4635	8.35
556	4644	8.35
557	4654	8.36
558	4673	8.37
559	4663	8.34
560	4692	8.38
561	4691	8.36
562	4681	8.33
563	5106	9.07
564	4707	8.35
565	4700	8.32
566	4718	8.34
567	4710	8.31
568	4730	8.33
569	4752	8.35
570	7200	12.63
571	6413	11.23
572	4747	8.30
573	4728	8.25
574	4715	8.21
575	4719	8.21
576	4810	8.35
577	4742	8.22
578	4732	8.19
579	4737	8.18
580	4862	8.38
581	4754	8.18
582	4830	8.30
583	5571	9.56
584	4789	8.20
585	4813	8.23
586	5005	8.54
587	6596	11.24
588	4925	8.38
589	10008	16.99
590	8378	14.20
591	8013	13.56
592	8894	15.02
593	8356	14.09
594	7511	12.64
595	5687	9.56
596	4860	8.15
597	4873	8.16
598	4877	8.16
599	5202	8.68
600	5049	8.41
601	4962	8.26
602	4935	8.20
603	4957	8.22
604	4955	8.20
605	4952	8.19
606	4952	8.17
607	4971	8.19
608	4993	8.21
609	4985	8.19
610	4977	8.16
611	4978	8.15
612	4995	8.16
613	4997	8.15
614	5575	9.08
615	6132	9.97
616	4947	8.03
617	6189	10.03
618	5659	9.16
619	5781	9.34
620	5330	8.60
621	5169	8.32
622	7672	12.33
623	5132	8.24
624	5177	8.30
625	5204	8.33
626	5097	8.14
627	5262	8.39
628	5487	8.74
629	5508	8.76
630	5817	9.23
631	5637	8.93
632	5058	8.00
633	5085	8.03
634	5066	7.99
635	5076	7.99
636	5078	7.98
637	5282	8.29
638	5151	8.07
639	5941	9.30
640	5297	8.28
641	5289	8.25
642	5290	8.24
643	5352	8.32
644	5710	8.87
645	7386	11.45
646	9401	14.55
647	7668	11.85
648	8269	12.76
649	6641	10.23
650	9265	14.25
651	5727	8.80
652	10437	16.01
653	6083	9.32
654	6052	9.25
655	6100	9.31
656	6343	9.67
657	6154	9.37
658	6087	9.25
659	6147	9.33
660	6109	9.26
661	6138	9.29
662	6211	9.38
663	6165	9.30
664	6161	9.28
665	6850	10.30
666	6657	10.00
667	5923	8.88
668	5956	8.92
669	5980	8.94
670	5952	8.88
671	5946	8.86
672	5948	8.85
673	5992	8.90
674	7046	10.45
675	5904	8.75
676	5902	8.73
