N	Total Time	Average CPE
358	13745	38.39
359	13792	38.42
360	13837	38.44
361	13886	38.47
362	14031	38.76
363	13975	38.50
364	14026	38.53
365	14084	38.59
366	14136	38.62
367	14186	38.65
368	14241	38.70
369	14467	39.21
370	14388	38.89
371	14522	39.14
372	14430	38.79
373	14481	38.82
374	14529	38.85
375	14579	38.88
376	14625	38.90
377	14673	38.92
378	14759	39.04
379	14770	38.97
380	15412	40.56
381	14876	39.04
382	14947	39.13
383	14958	39.05
384	15016	39.10
385	15051	39.09
386	15127	39.19
387	15163	39.18
388	15218	39.22
389	15254	39.21
390	15286	39.19
391	15355	39.27
392	15418	39.33
393	15536	39.53
394	16368	41.54
395	15734	39.83
396	15665	39.56
397	15726	39.61
398	15762	39.60
399	15837	39.69
400	15885	39.71
401	15938	39.75
402	15976	39.74
403	16089	39.92
404	16111	39.88
405	17062	42.13
406	16162	39.81
407	16373	40.23
408	16300	39.95
409	17642	43.13
410	20007	48.80
411	19904	48.43
412	19970	48.47
413	20033	48.51
414	20090	48.53
415	20146	48.54
416	20205	48.57
417	20328	48.75
418	20333	48.64
419	20405	48.70
420	20490	48.79
421	20503	48.70
422	20734	49.13
423	20711	48.96
424	20950	49.41
425	20873	49.11
426	20903	49.07
427	21159	49.55
428	18532	43.30
429	17446	40.67
430	17444	40.57
431	17553	40.73
432	17599	40.74
433	17667	40.80
434	17671	40.72
435	17717	40.73
436	17823	40.88
437	18841	43.11
438	17939	40.96
439	18238	41.54
440	18001	40.91
441	18052	40.93
442	18101	40.95
443	18172	41.02
444	18232	41.06
445	18272	41.06
446	18350	41.14
447	18400	41.16
448	18556	41.42
449	18503	41.21
450	18558	41.24
451	18831	41.75
452	18665	41.29
453	18744	41.38
454	18774	41.35
455	18817	41.36
456	18940	41.54
457	18902	41.36
458	18985	41.45
459	19105	41.62
460	19158	41.65
461	19145	41.53
462	19208	41.58
463	19257	41.59
464	19323	41.64
465	19369	41.65
466	19435	41.71
467	19680	42.14
468	19540	41.75
469	19672	41.94
470	19723	41.96
471	19769	41.97
472	20105	42.60
473	19828	41.92
474	19870	41.92
475	19935	41.97
476	19995	42.01
477	20134	42.21
478	24245	50.72
479	24234	50.59
480	24424	50.88
481	24442	50.81
482	22014	45.67
483	20759	42.98
484	21255	43.92
485	22327	46.04
486	21296	43.82
487	22621	46.45
488	22810	46.74
489	20827	42.59
490	24065	49.11
491	20921	42.61
492	20973	42.63
493	21034	42.67
494	21628	43.78
495	21272	42.97
496	21278	42.90
497	26971	54.27
498	21446	43.06
499	21578	43.24
500	21527	43.05
501	21569	43.05
502	21625	43.08
503	21677	43.10
504	21805	43.26
505	21796	43.16
506	21855	43.19
507	21944	43.28
508	21986	43.28
509	22041	43.30
510	22210	43.55
511	22185	43.41
512	22250	43.46
513	23300	45.42
514	22923	44.60
515	22893	44.45
516	23020	44.61
517	23068	44.62
518	23220	44.83
519	26927	51.88
520	28371	54.56
521	28144	54.02
522	28180	53.98
523	28547	54.58
524	28609	54.60
525	27966	53.27
526	23642	44.95
527	23665	44.91
528	23829	45.13
529	23797	44.98
530	23881	45.06
531	23923	45.05
532	23983	45.08
533	24067	45.15
534	24148	45.22
535	24217	45.27
536	24277	45.29
537	24324	45.30
538	24386	45.33
539	24431	45.33
540	24634	45.62
541	24716	45.69
542	25752	47.51
543	24628	45.36
544	24716	45.43
545	24707	45.33
546	24787	45.40
547	24877	45.48
548	24982	45.59
549	25159	45.83
550	25019	45.49
551	25128	45.60
552	25290	45.82
553	25222	45.61
554	25298	45.66
555	25352	45.68
556	25483	45.83
557	25562	45.89
558	25568	45.82
559	25599	45.79
560	25660	45.82
561	25734	45.87
562	26260	46.73
563	25933	46.06
564	26023	46.14
565	26148	46.28
566	26075	46.07
567	26157	46.13
568	28381	49.97
569	32024	56.28
570	31917	55.99
571	32472	56.87
572	35675	62.37
573	26510	46.27
574	31619	55.09
575	32728	56.92
576	32595	56.59
577	32482	56.29
578	32558	56.33
579	32649	56.39
580	32728	56.43
581	30572	52.62
582	27125	46.61
583	27307	46.84
584	27504	47.10
585	32033	54.76
586	34111	58.21
587	33432	56.95
588	30055	51.11
589	27606	46.87
590	27698	46.95
591	27739	46.94
592	27871	47.08
593	29278	49.37
594	28077	47.27
595	27957	46.99
596	28007	46.99
597	28088	47.05
598	28155	47.08
599	28202	47.08
600	28289	47.15
601	29201	48.59
602	28383	47.15
603	28565	47.37
604	28578	47.31
605	28663	47.38
606	29838	49.24
607	28863	47.55
608	28966	47.64
609	28953	47.54
610	29021	47.58
611	29060	47.56
612	29212	47.73
613	29661	48.39
614	29482	48.02
615	29369	47.75
616	29416	47.75
617	29494	47.80
618	29579	47.86
619	29713	48.00
620	29722	47.94
621	29797	47.98
622	29842	47.98
623	29900	47.99
624	29984	48.05
625	30031	48.05
626	30170	48.19
627	30204	48.17
628	39024	62.14
629	30330	48.22
630	30412	48.27
631	30509	48.35
632	30523	48.30
633	30593	48.33
634	30704	48.43
635	34962	55.06
636	30877	48.55
637	30900	48.51
638	31044	48.66
639	31112	48.69
640	31071	48.55
641	31221	48.71
642	31321	48.79
643	31369	48.79
644	32284	50.13
645	31518	48.87
646	31711	49.09
647	31716	49.02
648	31698	48.92
649	31734	48.90
650	31928	49.12
651	31887	48.98
652	31966	49.03
653	32370	49.57
654	32237	49.29
655	32461	49.56
656	32307	49.25
657	32373	49.27
658	32432	49.29
659	32518	49.34
660	32563	49.34
661	32626	49.36
662	32830	49.59
663	32796	49.47
664	32840	49.46
665	32980	49.59
666	33144	49.77
667	38648	57.94
668	39975	59.84
669	40048	59.86
670	40432	60.35
671	40476	60.32
672	42477	63.21
673	40482	60.15
674	40666	60.34
675	40769	60.40
676	40897	60.50
677	40815	60.29
678	40919	60.35
679	41713	61.43
680	41853	61.55
681	42200	61.97
682	34279	50.26
683	34239	50.13
684	34325	50.18
685	34434	50.27
686	34469	50.25
687	34514	50.24
688	34860	50.67
689	34793	50.50
690	35345	51.22
691	34873	50.47
692	34955	50.51
693	39725	57.32
694	42461	61.18
695	42387	60.99
696	42584	61.18
697	42991	61.68
698	43334	62.08
699	43992	62.94
700	43342	61.92
701	42999	61.34
702	37299	53.13
703	35684	50.76
704	35767	50.81
705	36243	51.41
706	35813	50.73
707	35894	50.77
708	35956	50.79
709	36179	51.03
