N	Total Time	Average CPE
356	36864	103.55
357	37032	103.73
358	37049	103.49
359	37141	103.46
360	37230	103.42
361	37340	103.43
362	37439	103.42
363	37587	103.55
364	37631	103.38
365	37778	103.50
366	37882	103.50
367	37974	103.47
368	38071	103.45
369	38200	103.52
370	38254	103.39
371	38364	103.41
372	38466	103.40
373	38565	103.39
374	38668	103.39
375	38762	103.37
376	38879	103.40
377	38981	103.40
378	39074	103.37
379	39175	103.36
380	39306	103.44
381	39404	103.42
382	39503	103.41
383	39577	103.33
384	39810	103.67
385	39785	103.34
386	39960	103.52
387	39465	101.98
388	39139	100.87
389	40819	104.93
390	39388	100.99
391	39431	100.85
392	46305	118.12
393	39631	100.84
394	39726	100.83
395	39892	100.99
396	39931	100.84
397	40028	100.83
398	40128	100.82
399	40223	100.81
400	40291	100.73
401	40420	100.80
402	40466	100.66
403	41418	102.77
404	42208	104.48
405	40820	100.79
406	40963	100.89
407	41014	100.77
408	43868	107.52
409	42057	102.83
410	41349	100.85
411	41476	100.91
412	41506	100.74
413	41610	100.75
414	41710	100.75
415	41861	100.87
416	41905	100.73
417	46865	112.39
418	42027	100.54
419	42131	100.55
420	42232	100.55
421	42373	100.65
422	44923	106.45
423	42604	100.72
424	48183	113.64
425	46153	108.60
426	42900	100.70
427	42992	100.68
428	43096	100.69
429	43185	100.66
430	43327	100.76
431	43311	100.49
432	43447	100.57
433	43578	100.64
434	43727	100.75
435	43813	100.72
436	43877	100.64
437	43973	100.62
438	44064	100.60
439	45779	104.28
440	47296	107.49
441	44371	100.61
442	44476	100.62
443	44527	100.51
444	44644	100.55
445	44692	100.43
446	44797	100.44
447	44894	100.43
448	44986	100.42
449	45090	100.42
450	46107	102.46
451	45358	100.57
452	45463	100.58
453	45550	100.55
454	46413	102.23
455	45698	100.44
456	45800	100.44
457	46790	102.39
458	46087	100.63
459	46137	100.52
460	46224	100.49
461	46340	100.52
462	46428	100.49
463	50124	108.26
464	48403	104.32
465	52767	113.48
466	51586	110.70
467	46907	100.44
468	47012	100.45
469	47100	100.43
470	48090	102.32
471	47362	100.56
472	47453	100.54
473	47570	100.57
474	47649	100.53
475	47748	100.52
476	47892	100.61
477	47942	100.51
478	48042	100.51
479	51398	107.30
480	48198	100.41
481	48288	100.39
482	48416	100.45
483	49198	101.86
484	48645	100.51
485	48687	100.39
486	48765	100.34
487	48873	100.36
488	48969	100.35
489	49074	100.36
490	49185	100.38
491	49292	100.39
492	49370	100.35
493	49473	100.35
494	49585	100.37
495	49680	100.36
496	49776	100.35
497	49988	100.58
498	49970	100.34
499	50081	100.36
500	51707	103.41
501	58484	116.73
502	53712	107.00
503	58797	116.89
504	50636	100.47
505	52364	103.69
506	50854	100.50
507	50952	100.50
508	53018	104.37
509	51263	100.71
510	51245	100.48
511	51342	100.47
512	51442	100.47
513	55824	108.82
514	51622	100.43
515	51728	100.44
516	51826	100.44
517	51936	100.46
518	53807	103.87
519	56257	108.39
520	52221	100.42
521	52488	100.74
522	52417	100.42
523	53750	102.77
524	53959	102.98
525	54223	103.28
526	54184	103.01
527	54295	103.03
528	54401	103.03
529	54578	103.17
530	54635	103.08
531	54761	103.13
532	54881	103.16
533	57912	108.65
534	55163	103.30
535	55274	103.32
536	55356	103.28
537	59108	110.07
538	55568	103.29
539	55673	103.29
540	55841	103.41
541	55928	103.38
542	56031	103.38
543	56144	103.40
544	56360	103.60
545	56364	103.42
546	56474	103.43
547	56581	103.44
548	56764	103.58
549	56833	103.52
550	56936	103.52
551	57101	103.63
552	57161	103.55
553	57260	103.54
554	57387	103.59
555	57547	103.69
556	57630	103.65
557	57756	103.69
558	57852	103.68
559	58014	103.78
560	57244	102.22
561	57586	102.65
562	56867	101.19
563	56941	101.14
564	57931	102.71
565	57145	101.14
