N	Total Time	Average CPE
362	3154	8.71
363	3165	8.72
364	3171	8.71
365	3176	8.70
366	3173	8.67
367	3187	8.68
368	3197	8.69
369	3273	8.87
370	3389	9.16
371	3264	8.80
372	3242	8.72
373	3248	8.71
374	3218	8.60
375	3255	8.68
376	3243	8.62
377	3244	8.60
378	3260	8.62
379	3323	8.77
380	3303	8.69
381	3265	8.57
382	3268	8.55
383	3281	8.57
384	3289	8.57
385	3291	8.55
386	3296	8.54
387	3299	8.52
388	3306	8.52
389	3306	8.50
390	3316	8.50
391	3327	8.51
392	3332	8.50
393	3339	8.50
394	3342	8.48
395	3346	8.47
396	3360	8.48
397	3362	8.47
398	3370	8.47
399	3375	8.46
400	3405	8.51
401	3380	8.43
402	3387	8.43
403	3399	8.43
404	3393	8.40
405	3401	8.40
406	3411	8.40
407	3422	8.41
408	3423	8.39
409	3425	8.37
410	3431	8.37
411	3437	8.36
412	3448	8.37
413	3452	8.36
414	3454	8.34
415	3469	8.36
416	3488	8.38
417	3508	8.41
418	4630	11.08
419	3501	8.36
420	3599	8.57
421	3532	8.39
422	3503	8.30
423	3511	8.30
424	3515	8.29
425	3526	8.30
426	3526	8.28
427	3544	8.30
428	3535	8.26
429	3544	8.26
430	3547	8.25
431	3579	8.30
432	3611	8.36
433	3668	8.47
434	3610	8.32
435	3590	8.25
436	3597	8.25
437	3599	8.24
438	5642	12.88
439	3593	8.18
440	3608	8.20
441	3613	8.19
442	3627	8.21
443	3635	8.21
444	3631	8.18
445	3627	8.15
446	3651	8.19
447	3650	8.17
448	3646	8.14
449	3661	8.15
450	3675	8.17
451	3683	8.17
452	3675	8.13
453	3688	8.14
454	3700	8.15
455	3683	8.09
456	3683	8.08
457	3713	8.12
458	3717	8.12
459	3718	8.10
460	3718	8.08
461	3727	8.08
462	3734	8.08
463	3730	8.06
464	3740	8.06
465	3743	8.05
466	3755	8.06
467	3756	8.04
468	3763	8.04
469	3763	8.02
470	3777	8.04
471	3778	8.02
472	3798	8.05
473	3801	8.04
474	3802	8.02
475	3813	8.03
476	3875	8.14
477	3812	7.99
478	3817	7.99
479	3823	7.98
480	3833	7.99
481	3835	7.97
482	3842	7.97
483	3843	7.96
484	3847	7.95
485	3854	7.95
486	3866	7.95
487	3878	7.96
488	3876	7.94
489	3877	7.93
490	3892	7.94
491	3901	7.95
492	3895	7.92
493	3917	7.95
494	3915	7.93
495	3916	7.91
496	3933	7.93
497	3918	7.88
498	3929	7.89
499	3957	7.93
500	3972	7.94
501	3949	7.88
502	3947	7.86
503	3968	7.89
504	3970	7.88
505	3969	7.86
506	3976	7.86
507	3986	7.86
508	3993	7.86
509	3997	7.85
