N	Total Time	Average CPE
360	4206	11.68
361	4212	11.67
362	4224	11.67
363	4228	11.65
364	4238	11.64
365	4247	11.64
366	4254	11.62
367	4261	11.61
368	4268	11.60
369	4276	11.59
370	4288	11.59
371	4294	11.57
372	4403	11.84
373	4310	11.55
374	4319	11.55
375	4321	11.52
376	4334	11.53
377	4346	11.53
378	4350	11.51
379	4360	11.50
380	4369	11.50
381	4373	11.48
382	4385	11.48
383	4397	11.48
384	4399	11.46
385	4410	11.45
386	4421	11.45
387	4420	11.42
388	4490	11.57
389	4434	11.40
390	4455	11.42
391	4447	11.37
392	4458	11.37
393	4464	11.36
394	4469	11.34
395	4469	11.31
396	4494	11.35
397	4492	11.31
398	4507	11.32
399	4515	11.32
400	4526	11.31
401	4530	11.30
402	4541	11.30
403	4545	11.28
404	4556	11.28
405	4560	11.26
406	4574	11.27
407	4582	11.26
408	4589	11.25
409	4596	11.24
410	4601	11.22
411	4610	11.22
412	4620	11.21
413	4611	11.16
414	4606	11.13
415	4619	11.13
416	4651	11.18
417	4661	11.18
418	6900	16.51
419	4628	11.05
420	4654	11.08
421	4637	11.01
422	4656	11.03
423	4671	11.04
424	6870	16.20
425	4688	11.03
426	4720	11.08
427	7820	18.31
428	4779	11.17
429	9243	21.55
430	6347	14.76
431	5705	13.24
432	6847	15.85
433	4891	11.30
434	7283	16.78
435	4791	11.01
436	4795	11.00
437	4803	10.99
438	4807	10.97
439	4817	10.97
440	4826	10.97
441	4833	10.96
442	4844	10.96
443	4854	10.96
444	4858	10.94
445	4866	10.93
446	4873	10.93
447	4879	10.91
448	4893	10.92
449	4904	10.92
450	4914	10.92
451	4919	10.91
452	4927	10.90
453	4933	10.89
454	4941	10.88
455	4946	10.87
456	4953	10.86
457	4957	10.85
458	4972	10.86
459	4980	10.85
460	4987	10.84
461	4992	10.83
462	7122	15.42
463	5010	10.82
464	5019	10.82
465	5025	10.81
466	5034	10.80
467	5040	10.79
468	5054	10.80
469	5061	10.79
470	5066	10.78
471	5072	10.77
472	5082	10.77
473	5091	10.76
474	5098	10.76
475	5103	10.74
476	5115	10.75
477	5122	10.74
478	5127	10.73
479	5135	10.72
480	5145	10.72
481	5209	10.83
482	5160	10.71
483	5167	10.70
484	5178	10.70
485	5181	10.68
486	5190	10.68
487	5196	10.67
488	5207	10.67
489	5215	10.66
490	5225	10.66
491	5322	10.84
492	5238	10.65
493	5247	10.64
494	5252	10.63
495	5265	10.64
496	5270	10.62
497	5279	10.62
498	5293	10.63
499	9200	18.44
500	5321	10.64
501	5309	10.60
502	5443	10.84
503	5522	10.98
504	5513	10.94
505	5487	10.87
506	5461	10.79
507	8072	15.92
508	5654	11.13
509	5639	11.08
510	5663	11.10
511	5671	11.10
512	5673	11.08
513	6177	12.04
514	5988	11.65
515	6004	11.66
516	6003	11.63
517	6006	11.62
518	6023	11.63
519	6042	11.64
520	6042	11.62
521	6031	11.58
522	6050	11.59
523	6057	11.58
524	6088	11.62
525	6064	11.55
526	6095	11.59
527	6119	11.61
528	6141	11.63
529	6129	11.59
530	6137	11.58
531	6144	11.57
532	6147	11.55
533	6767	12.70
534	6216	11.64
535	6177	11.55
536	6178	11.53
537	6177	11.50
538	6190	11.51
539	6204	11.51
540	6234	11.54
541	6221	11.50
542	6213	11.46
543	6251	11.51
544	6253	11.49
545	6241	11.45
546	6263	11.47
547	6278	11.48
548	6274	11.45
549	6284	11.45
550	6304	11.46
551	6306	11.44
552	6322	11.45
553	6330	11.45
554	6325	11.42
555	6304	11.36
556	6324	11.37
557	6337	11.38
558	6339	11.36
559	6353	11.36
560	6383	11.40
561	6397	11.40
562	6469	11.51
563	6390	11.35
564	6399	11.35
565	6409	11.34
566	6422	11.35
567	6446	11.37
568	6533	11.50
569	6458	11.35
570	6476	11.36
571	6463	11.32
572	6468	11.31
573	8219	14.34
574	6392	11.14
575	6393	11.12
576	6408	11.12
577	6410	11.11
578	6418	11.10
579	6427	11.10
580	6465	11.15
581	6441	11.09
582	6444	11.07
583	6533	11.21
584	6495	11.12
585	6505	11.12
586	6550	11.18
587	6524	11.11
588	6528	11.10
589	6540	11.10
590	6555	11.11
591	6525	11.04
592	6534	11.04
593	6582	11.10
594	6543	11.02
595	6562	11.03
596	6552	10.99
597	6560	10.99
598	6574	10.99
599	6587	11.00
600	6605	11.01
