N	Total Time	Average CPE
359	34589	96.35
360	37048	102.91
361	39571	109.61
362	35206	97.25
363	35327	97.32
364	35503	97.54
365	35731	97.89
366	35892	98.07
367	36038	98.20
368	36203	98.38
369	36367	98.56
370	36564	98.82
371	36797	99.18
372	37014	99.50
373	37240	99.84
374	38553	103.08
375	37509	100.02
376	37692	100.24
377	37897	100.52
378	38092	100.77
379	38260	100.95
380	38434	101.14
381	38668	101.49
382	38943	101.95
383	39069	102.01
384	39264	102.25
385	39393	102.32
386	39593	102.57
387	39766	102.75
388	39957	102.98
389	40155	103.23
390	40334	103.42
391	40537	103.68
392	40771	104.01
393	40929	104.15
394	41148	104.44
395	41292	104.54
396	41481	104.75
397	41784	105.25
398	41900	105.28
399	42124	105.57
400	42315	105.79
401	42633	106.32
402	42721	106.27
403	42960	106.60
404	43199	106.93
405	43346	107.03
406	46070	113.47
407	45394	111.53
408	46874	114.89
409	50573	123.65
410	44958	109.65
411	48439	117.86
412	44695	108.48
413	48824	118.22
414	44979	108.64
415	45187	108.88
416	45421	109.19
417	45586	109.32
418	45780	109.52
419	45983	109.74
420	46165	109.92
421	46458	110.35
422	46608	110.45
423	46777	110.58
424	47020	110.90
425	47248	111.17
426	47400	111.27
427	47599	111.47
428	47838	111.77
429	48006	111.90
430	48993	113.94
431	48362	112.21
432	48670	112.66
433	48837	112.79
434	49091	113.11
435	49242	113.20
436	49520	113.58
437	49685	113.70
438	52179	119.13
439	50113	114.15
440	51497	117.04
441	51433	116.63
442	50735	114.79
443	50910	114.92
444	51308	115.56
445	54748	123.03
446	51712	115.95
447	51808	115.90
448	52016	116.11
449	52230	116.33
450	52445	116.54
451	52672	116.79
452	52967	117.18
453	53079	117.17
454	53334	117.48
455	53478	117.53
456	53730	117.83
457	54057	118.29
458	54239	118.43
459	54473	118.68
460	54699	118.91
461	55025	119.36
462	55174	119.42
463	55353	119.55
464	55517	119.65
465	55696	119.78
466	55890	119.94
467	56232	120.41
468	56395	120.50
469	56534	120.54
470	56805	120.86
471	57082	121.19
472	57292	121.38
473	57495	121.55
474	57705	121.74
475	57909	121.91
476	58212	122.29
477	58345	122.32
478	58558	122.51
479	58751	122.65
480	59069	123.06
481	59378	123.45
482	59676	123.81
483	59685	123.57
484	59942	123.85
485	60147	124.01
486	60437	124.36
487	60672	124.58
488	60970	124.94
489	76274	155.98
490	138449	282.55
491	106577	217.06
492	92297	187.60
493	88264	179.03
494	79011	159.94
495	75422	152.37
496	75817	152.86
497	70598	142.05
498	67945	136.44
499	68438	137.15
500	68601	137.20
501	64268	128.28
502	62370	124.24
503	62572	124.40
504	62812	124.63
505	65837	130.37
506	63310	125.12
507	63588	125.42
508	63704	125.40
509	63923	125.59
510	65742	128.91
511	64464	126.15
512	64657	126.28
513	65005	126.72
514	65222	126.89
515	65329	126.85
516	65580	127.09
517	69084	133.62
518	66131	127.67
519	69427	133.77
520	66600	128.08
521	70787	135.87
522	70194	134.47
523	67260	128.60
524	67743	129.28
525	70972	135.18
526	72014	136.91
527	75164	142.63
528	70791	134.07
529	68817	130.09
530	69051	130.28
531	69280	130.47
532	69429	130.51
533	72964	136.89
534	70001	131.09
535	70330	131.46
536	70453	131.44
537	73435	136.75
538	70959	131.89
539	71120	131.95
540	71375	132.18
541	71713	132.56
542	71943	132.74
543	72169	132.91
544	73929	135.90
545	74290	136.31
546	72943	133.60
547	73294	133.99
548	78117	142.55
549	75428	137.39
550	73879	134.33
551	74159	134.59
552	74398	134.78
553	74573	134.85
554	74946	135.28
555	75156	135.42
556	80210	144.26
557	75551	135.64
558	75889	136.00
559	76022	136.00
560	76400	136.43
561	78143	139.29
562	76890	136.81
563	77193	137.11
564	77379	137.20
565	77670	137.47
566	81379	143.78
567	78142	137.82
568	78490	138.19
569	78733	138.37
570	80608	141.42
571	79209	138.72
572	79398	138.81
573	79646	139.00
574	79955	139.29
575	80201	139.48
576	80429	139.63
577	80681	139.83
578	81018	140.17
579	81260	140.35
580	81435	140.41
581	81839	140.86
582	81991	140.88
583	84054	144.17
584	82654	141.53
585	82752	141.46
586	83179	141.94
587	83279	141.87
588	85210	144.91
589	83964	142.55
590	84190	142.69
591	84453	142.90
592	84596	142.90
593	84917	143.20
594	85225	143.48
595	85526	143.74
596	85707	143.80
597	85972	144.01
598	86209	144.16
599	86629	144.62
600	92009	153.35
601	87129	144.97
602	87377	145.14
603	87672	145.39
604	87909	145.54
605	88303	145.96
606	95123	156.97
607	88682	146.10
608	89063	146.49
609	89204	146.48
610	89575	146.84
611	91424	149.63
612	94822	154.94
613	92144	150.32
614	90785	147.86
615	95727	155.65
616	92940	150.88
617	93533	151.59
618	91673	148.34
619	92048	148.70
620	99648	160.72
621	98666	158.88
622	92850	149.28
623	93283	149.73
624	93447	149.75
625	93680	149.89
626	94064	150.26
627	96019	153.14
628	95709	152.40
629	95645	152.06
630	95060	150.89
631	97304	154.21
632	95711	151.44
633	97553	154.11
634	96264	151.84
635	96442	151.88
636	96827	152.24
637	97016	152.30
638	99160	155.42
639	97683	152.87
640	97987	153.10
641	98212	153.22
642	103342	160.97
643	98735	153.55
644	99133	153.93
645	99339	154.01
646	99679	154.30
647	100009	154.57
648	100303	154.79
649	100633	155.06
650	100794	155.07
651	101194	155.44
652	101387	155.50
653	101815	155.92
654	102070	156.07
655	111202	169.77
656	105690	161.11
657	103010	156.79
658	103164	156.78
659	105065	159.43
660	110410	167.29
661	113295	171.40
662	106811	161.35
663	104671	157.87
664	104852	157.91
665	105256	158.28
666	105654	158.64
667	105894	158.76
668	107706	161.24
669	106413	159.06
670	106798	159.40
671	107115	159.63
672	112439	167.32
673	107663	159.97
674	107830	159.99
675	108275	160.41
676	110116	162.89
677	113723	167.98
678	109114	160.94
679	109469	161.22
680	109736	161.38
681	110067	161.63
682	111972	164.18
683	110636	161.99
684	111066	162.38
685	112813	164.69
686	111636	162.73
687	111840	162.79
688	112282	163.20
689	112465	163.23
690	112837	163.53
691	113264	163.91
692	119076	172.08
693	113892	164.35
694	114342	164.76
695	114557	164.83
696	114880	165.06
697	115070	165.09
698	115493	165.46
699	115762	165.61
700	119199	170.28
701	116386	166.03
702	116577	166.06
703	117079	166.54
704	117223	166.51
705	117595	166.80
706	117979	167.11
707	120625	170.62
708	118553	167.45
709	118892	167.69
710	121300	170.85
711	119662	168.30
712	127794	179.49
713	120289	168.71
714	120272	168.45
715	120682	168.79
716	120829	168.76
717	128507	179.23
718	124532	173.44
719	122097	169.82
720	122602	170.28
721	122706	170.19
722	123138	170.55
723	123338	170.59
724	127845	176.58
725	123967	170.99
726	124388	171.33
727	124797	171.66
728	129952	178.51
729	125229	171.78
730	125633	172.10
731	129188	176.73
732	126252	172.48
733	126458	172.52
734	130104	177.25
735	127157	173.00
736	127424	173.13
737	127866	173.50
738	128168	173.67
739	128435	173.80
740	128923	174.22
