N	Total Time	Average CPE
360	5651	15.70
361	5674	15.72
362	5713	15.78
363	5754	15.85
364	5748	15.79
365	5746	15.74
366	5748	15.70
367	5773	15.73
368	5781	15.71
369	5802	15.72
370	5824	15.74
371	5838	15.74
372	5849	15.72
373	5866	15.73
374	5882	15.73
375	5891	15.71
376	6005	15.97
377	5926	15.72
378	5948	15.74
379	5967	15.74
380	5963	15.69
381	5991	15.72
382	6006	15.72
383	6247	16.31
384	6064	15.79
385	6089	15.82
386	6080	15.75
387	6095	15.75
388	6107	15.74
389	6130	15.76
390	6156	15.78
391	6158	15.75
392	6159	15.71
393	6190	15.75
394	6201	15.74
395	6227	15.76
396	6267	15.83
397	6308	15.89
398	6298	15.82
399	6280	15.74
400	6285	15.71
401	6313	15.74
402	6608	16.44
403	6340	15.73
404	6366	15.76
405	6381	15.76
406	6402	15.77
407	6406	15.74
408	6635	16.26
409	6451	15.77
410	6463	15.76
411	6480	15.77
412	6492	15.76
413	6947	16.82
414	6618	15.99
415	7030	16.94
416	6541	15.72
417	6568	15.75
418	6573	15.72
419	6594	15.74
420	6606	15.73
421	6861	16.30
422	6763	16.03
423	6804	16.09
424	6688	15.77
425	6689	15.74
426	6700	15.73
427	6715	15.73
428	6742	15.75
429	6754	15.74
430	6755	15.71
431	6793	15.76
432	6786	15.71
433	6980	16.12
434	6881	15.85
435	6877	15.81
436	6851	15.71
437	6869	15.72
438	6884	15.72
439	6906	15.73
440	6923	15.73
441	6932	15.72
442	6941	15.70
443	7036	15.88
444	7014	15.80
445	6998	15.73
446	7015	15.73
447	7129	15.95
448	7066	15.77
449	7101	15.82
450	7111	15.80
451	7096	15.73
452	7113	15.74
453	7136	15.75
454	7239	15.94
455	7198	15.82
456	7860	17.24
457	7287	15.95
458	7223	15.77
459	7227	15.75
460	7227	15.71
461	7279	15.79
462	7287	15.77
463	7299	15.76
464	7303	15.74
465	7330	15.76
466	7332	15.73
467	7335	15.71
468	7369	15.75
469	7382	15.74
470	7379	15.70
471	7406	15.72
472	7427	15.74
473	7442	15.73
474	7447	15.71
475	7476	15.74
476	7493	15.74
477	7517	15.76
478	7608	15.92
479	7602	15.87
480	7545	15.72
481	7566	15.73
482	7586	15.74
