N	Total Time	Average CPE
360	4116	11.43
361	4394	12.17
362	4235	11.70
363	4239	11.68
364	4141	11.38
365	4340	11.89
366	4072	11.13
367	4264	11.62
368	4086	11.10
369	7136	19.34
370	4777	12.91
371	5355	14.43
372	6416	17.25
373	4500	12.06
374	4249	11.36
375	4274	11.40
376	4263	11.34
377	4274	11.34
378	4321	11.43
379	4306	11.36
380	4316	11.36
381	4341	11.39
382	4616	12.08
383	4329	11.30
384	4327	11.27
385	4344	11.28
386	4312	11.17
387	4344	11.22
388	4366	11.25
389	4369	11.23
390	4432	11.36
391	4785	12.24
392	5032	12.84
393	4450	11.32
394	4508	11.44
395	4632	11.73
396	4614	11.65
397	4470	11.26
398	4621	11.61
399	4424	11.09
400	4446	11.12
401	4431	11.05
402	4418	10.99
403	4470	11.09
404	4476	11.08
405	4534	11.20
406	4602	11.33
407	4603	11.31
408	4645	11.38
409	4591	11.22
410	4588	11.19
411	4621	11.24
412	5507	13.37
413	5114	12.38
414	5013	12.11
415	4650	11.20
416	8809	21.18
417	4703	11.28
418	4694	11.23
419	4714	11.25
420	4721	11.24
421	4731	11.24
422	4744	11.24
423	4744	11.22
424	4759	11.22
425	4942	11.63
426	4749	11.15
427	4779	11.19
428	4826	11.28
429	4829	11.26
430	4828	11.23
431	4819	11.18
432	4829	11.18
433	4849	11.20
434	5357	12.34
435	4683	10.77
436	4695	10.77
437	4720	10.80
438	4687	10.70
439	4700	10.71
440	4698	10.68
441	4890	11.09
442	4743	10.73
443	4733	10.68
444	4890	11.01
445	4694	10.55
446	4744	10.64
447	4754	10.64
448	7113	15.88
449	6871	15.30
450	5111	11.36
451	6002	13.31
452	4762	10.54
453	4894	10.80
454	4798	10.57
455	6235	13.70
456	5317	11.66
457	5331	11.67
458	5438	11.87
459	5358	11.67
460	5364	11.66
461	5443	11.81
462	5654	12.24
463	6208	13.41
464	5324	11.47
465	5232	11.25
466	5250	11.27
467	5273	11.29
468	5241	11.20
469	5250	11.19
470	5285	11.24
471	5271	11.19
472	5281	11.19
473	5285	11.17
474	5281	11.14
475	5454	11.48
476	5833	12.25
477	5167	10.83
478	5205	10.89
479	5198	10.85
480	5813	12.11
481	5533	11.50
482	5048	10.47
483	5055	10.47
484	5178	10.70
485	5222	10.77
486	5227	10.76
487	5242	10.76
488	5260	10.78
489	5250	10.74
490	5264	10.74
491	5298	10.79
492	5834	11.86
493	5123	10.39
494	5126	10.38
495	5135	10.37
496	5926	11.95
497	5313	10.69
498	5334	10.71
499	7374	14.78
500	5306	10.61
501	4979	9.94
502	4998	9.96
503	5010	9.96
504	5601	11.11
505	4881	9.67
506	4904	9.69
507	4879	9.62
508	4899	9.64
509	4912	9.65
510	4909	9.63
511	4901	9.59
512	4949	9.67
513	5580	10.88
514	5586	10.87
515	5370	10.43
516	5377	10.42
517	5494	10.63
518	5398	10.42
