N	Total Time	Average CPE
1499	19839	13.23
1500	20548	13.70
1501	19851	13.23
1502	19865	13.23
1503	19891	13.23
1504	19887	13.22
1505	19918	13.23
1506	19939	13.24
1507	19938	13.23
1508	19970	13.24
1509	19975	13.24
1510	19997	13.24
1511	19999	13.24
1512	20022	13.24
1513	20023	13.23
1514	20040	13.24
1515	20035	13.22
1516	20803	13.72
1517	20082	13.24
1518	20088	13.23
1519	20112	13.24
1520	20100	13.22
1521	20141	13.24
1522	20144	13.24
1523	20176	13.25
1524	22748	14.93
1525	20182	13.23
1526	20221	13.25
1527	20221	13.24
1528	20219	13.23
1529	20253	13.25
1530	20244	13.23
1531	20320	13.27
1532	22891	14.94
1533	25350	16.54
1534	20452	13.33
1535	20308	13.23
1536	20426	13.30
1537	20352	13.24
1538	20404	13.27
1539	21260	13.81
1540	20365	13.22
1541	20395	13.23
1542	20410	13.24
1543	20430	13.24
1544	20452	13.25
1545	20476	13.25
1546	20490	13.25
1547	20470	13.23
1548	20485	13.23
1549	20516	13.24
1550	20541	13.25
1551	20549	13.25
1552	20540	13.23
1553	20574	13.25
1554	20559	13.23
1555	20583	13.24
1556	20609	13.24
1557	20681	13.28
1558	20632	13.24
1559	20648	13.24
1560	20645	13.23
1561	20672	13.24
1562	20662	13.23
1563	20768	13.29
1564	20703	13.24
1565	20713	13.24
1566	20714	13.23
1567	20767	13.25
1568	20743	13.23
1569	20848	13.29
1570	20782	13.24
1571	20793	13.24
1572	20784	13.22
1573	20837	13.25
1574	20825	13.23
1575	20854	13.24
1576	20876	13.25
1577	20865	13.23
1578	20900	13.24
1579	20903	13.24
1580	20899	13.23
1581	20933	13.24
1582	22414	14.17
1583	20973	13.25
1584	20979	13.24
1585	20987	13.24
1586	21007	13.25
1587	21023	13.25
1588	21032	13.24
1589	21050	13.25
1590	21057	13.24
1591	21066	13.24
1592	21084	13.24
1593	21075	13.23
1594	21100	13.24
1595	21106	13.23
1596	21150	13.25
1597	21167	13.25
1598	21162	13.24
1599	21160	13.23
1600	25981	16.24
1601	23151	14.46
1602	27944	17.44
1603	23070	14.39
1604	22966	14.32
1605	22892	14.26
1606	21273	13.25
1607	22891	14.24
1608	21288	13.24
1609	22022	13.69
1610	21939	13.63
1611	21858	13.57
1612	21861	13.56
1613	21887	13.57
1614	21896	13.57
1615	21901	13.56
1616	21938	13.58
1617	21962	13.58
1618	21960	13.57
1619	21962	13.57
1620	21993	13.58
1621	22024	13.59
1622	22134	13.65
1623	22127	13.63
1624	22041	13.57
1625	22055	13.57
1626	22092	13.59
1627	22091	13.58
1628	22177	13.62
1629	22187	13.62
1630	22136	13.58
1631	22178	13.60
1632	23789	14.58
1633	22284	13.65
1634	22169	13.57
1635	22188	13.57
1636	22253	13.60
1637	22206	13.57
1638	22227	13.57
1639	22239	13.57
1640	22253	13.57
1641	22325	13.60
1642	22285	13.57
1643	22306	13.58
1644	22315	13.57
1645	22335	13.58
1646	22350	13.58
1647	22342	13.57
1648	22462	13.63
1649	22396	13.58
1650	22379	13.56
1651	22421	13.58
1652	22423	13.57
1653	22419	13.56
1654	22528	13.62
1655	22467	13.58
1656	22459	13.56
1657	22526	13.59
1658	22484	13.56
1659	22474	13.55
1660	22594	13.61
1661	22578	13.59
1662	22547	13.57
1663	22612	13.60
1664	22556	13.56
1665	22583	13.56
1666	22683	13.62
1667	22654	13.59
1668	22606	13.55
1669	22668	13.58
1670	22690	13.59
1671	22693	13.58
1672	22690	13.57
1673	23018	13.76
1674	22145	13.23
1675	22206	13.26
1676	22207	13.25
1677	22220	13.25
1678	22223	13.24
1679	22315	13.29
1680	22289	13.27
1681	23119	13.75
1682	22354	13.29
1683	22284	13.24
1684	22337	13.26
1685	22406	13.30
1686	22355	13.26
1687	22377	13.26
1688	22364	13.25
1689	22394	13.26
1690	22382	13.24
1691	22411	13.25
1692	22433	13.26
1693	22512	13.30
1694	22447	13.25
1695	22478	13.26
1696	23075	13.61
1697	22504	13.26
1698	22504	13.25
1699	22517	13.25
1700	22519	13.25
1701	22565	13.27
1702	22564	13.26
1703	22565	13.25
1704	22688	13.31
1705	22577	13.24
1706	22617	13.26
1707	22675	13.28
1708	22640	13.26
1709	22631	13.24
1710	22692	13.27
1711	22724	13.28
1712	22727	13.28
1713	22691	13.25
1714	22698	13.24
1715	23595	13.76
1716	22765	13.27
1717	22846	13.31
1718	22909	13.33
1719	22803	13.27
1720	22825	13.27
1721	26035	15.13
1722	22839	13.26
1723	22859	13.27
1724	22919	13.29
1725	22828	13.23
1726	22981	13.31
1727	24623	14.26
1728	24064	13.93
1729	23041	13.33
1730	24818	14.35
1731	22965	13.27
1732	22917	13.23
1733	23825	13.75
1734	23818	13.74
1735	23906	13.78
1736	23022	13.26
1737	24069	13.86
1738	31011	17.84
1739	31026	17.84
1740	31044	17.84
1741	31056	17.84
1742	31064	17.83
1743	31079	17.83
1744	32676	18.74
1745	31115	17.83
1746	31149	17.84
1747	31164	17.84
1748	31252	17.88
1749	31187	17.83
1750	31217	17.84
1751	31228	17.83
1752	31258	17.84
1753	31258	17.83
1754	31366	17.88
1755	32812	18.70
1756	31331	17.84
1757	31347	17.84
1758	31347	17.83
1759	31435	17.87
1760	31386	17.83
1761	31412	17.84
1762	31445	17.85
1763	31449	17.84
1764	31471	17.84
1765	31549	17.87
1766	31507	17.84
1767	31527	17.84
1768	31532	17.83
1769	31554	17.84
1770	31647	17.88
1771	31592	17.84
1772	31614	17.84
1773	31631	17.84
1774	31663	17.85
1775	31645	17.83
1776	31653	17.82
1777	31699	17.84
1778	31723	17.84
1779	31728	17.83
1780	31742	17.83
1781	31900	17.91
1782	31786	17.84
1783	31814	17.84
1784	31823	17.84
1785	31847	17.84
1786	31919	17.87
1787	34797	19.47
1788	31894	17.84
1789	31917	17.84
1790	31934	17.84
1791	31936	17.83
1792	32026	17.87
1793	31979	17.84
1794	31999	17.84
1795	32009	17.83
1796	32039	17.84
1797	32058	17.84
1798	32052	17.83
1799	32088	17.84
1800	33771	18.76
1801	32116	17.83
1802	32190	17.86
1803	32150	17.83
1804	32175	17.84
1805	32191	17.83
1806	32212	17.84
1807	32227	17.83
1808	32290	17.86
1809	32255	17.83
1810	32274	17.83
1811	32303	17.84
1812	32320	17.84
1813	32320	17.83
1814	32361	17.84
1815	32365	17.83
1816	32381	17.83
1817	32405	17.83
1818	34961	19.23
1819	32434	17.83
1820	32454	17.83
1821	32459	17.82
1822	32494	17.83
1823	32584	17.87
1824	33369	18.29
1825	33305	18.25
1826	33555	18.38
1827	34806	19.05
1828	32603	17.84
1829	32697	17.88
1830	32642	17.84
1831	32656	17.84
1832	32673	17.83
1833	32683	17.83
1834	32776	17.87
1835	32718	17.83
1836	32787	17.86
1837	32774	17.84
1838	32775	17.83
1839	33582	18.26
1840	33658	18.29
1841	36308	19.72
1842	32854	17.84
1843	32864	17.83
1844	32953	17.87
1845	32910	17.84
1846	32919	17.83
1847	34747	18.81
1848	32945	17.83
1849	33040	17.87
1850	32991	17.83
1851	33026	17.84
1852	33024	17.83
1853	33040	17.83
1854	33128	17.87
1855	33080	17.83
1856	33095	17.83
1857	33133	17.84
1858	33151	17.84
1859	33152	17.83
1860	33237	17.87
1861	33190	17.83
1862	33209	17.84
1863	33227	17.84
1864	33239	17.83
1865	33340	17.88
1866	33288	17.84
1867	33303	17.84
1868	33318	17.84
1869	33333	17.83
1870	33425	17.87
1871	33369	17.83
1872	33381	17.83
1873	33417	17.84
1874	33424	17.84
1875	33493	17.86
1876	33467	17.84
1877	33482	17.84
1878	33496	17.84
1879	33515	17.84
1880	33527	17.83
1881	33558	17.84
1882	33556	17.83
1883	33584	17.84
1884	33602	17.84
1885	33699	17.88
1886	33646	17.84
1887	33661	17.84
1888	33680	17.84
1889	33687	17.83
1890	33776	17.87
1891	33719	17.83
1892	33743	17.83
1893	36491	19.28
1894	33782	17.84
1895	33879	17.88
1896	33808	17.83
1897	33830	17.83
1898	33858	17.84
1899	33863	17.83
1900	34735	18.28
1901	33913	17.84
1902	33917	17.83
1903	33949	17.84
1904	33945	17.83
1905	33973	17.83
1906	33995	17.84
1907	34009	17.83
1908	34024	17.83
1909	34043	17.83
1910	34135	17.87
1911	34074	17.83
1912	34104	17.84
1913	34111	17.83
1914	34131	17.83
1915	34203	17.86
1916	34164	17.83
1917	35115	18.32
1918	34204	17.83
1919	35970	18.74
1920	35843	18.67
1921	34240	17.82
1922	34252	17.82
1923	34249	17.81
1924	34283	17.82
1925	34287	17.81
1926	34324	17.82
1927	27581	14.31
1928	25642	13.30
1929	26908	13.95
1930	25688	13.31
1931	25677	13.30
1932	25696	13.30
1933	25723	13.31
1934	25727	13.30
1935	25739	13.30
1936	25762	13.31
1937	25833	13.34
1938	25782	13.30
1939	25806	13.31
1940	25789	13.29
1941	25801	13.29
1942	25982	13.38
1943	25828	13.29
1944	25843	13.29
1945	26740	13.75
1946	28559	14.68
1947	25963	13.33
1948	25885	13.29
1949	25940	13.31
1950	25947	13.31
1951	25950	13.30
1952	25966	13.30
1953	26099	13.36
1954	29689	15.19
1955	26605	13.61
1956	25998	13.29
1957	26055	13.31
1958	26216	13.39
1959	26062	13.30
1960	26058	13.29
1961	26098	13.31
1962	26107	13.31
1963	26117	13.30
1964	26124	13.30
1965	26215	13.34
1966	26171	13.31
1967	26169	13.30
1968	26217	13.32
1969	26338	13.38
1970	26208	13.30
1971	26222	13.30
1972	26227	13.30
1973	30392	15.40
1974	26408	13.38
1975	26285	13.31
1976	26289	13.30
1977	26308	13.31
1978	26319	13.31
1979	26332	13.31
1980	26310	13.29
1981	26352	13.30
1982	26349	13.29
1983	26379	13.30
1984	26352	13.28
1985	26435	13.32
1986	26409	13.30
1987	26430	13.30
1988	26477	13.32
1989	26440	13.29
1990	26458	13.30
1991	26503	13.31
1992	26520	13.31
1993	26534	13.31
1994	26515	13.30
1995	26630	13.35
1996	26473	13.26
1997	26490	13.26
1998	26507	13.27
1999	27452	13.73
2000	28046	14.02
2001	26684	13.34
2002	26538	13.26
2003	26565	13.26
2004	26582	13.26
2005	26630	13.28
2006	26622	13.27
2007	26785	13.35
2008	26696	13.29
2009	26682	13.28
2010	26684	13.28
2011	26732	13.29
2012	26841	13.34
2013	26696	13.26
2014	26745	13.28
2015	26799	13.30
2016	26749	13.27
2017	26815	13.29
2018	28522	14.13
2019	26828	13.29
2020	26871	13.30
2021	26857	13.29
2022	27019	13.36
2023	26892	13.29
2024	26887	13.28
2025	26905	13.29
2026	27819	13.73
2027	28322	13.97
2028	27795	13.71
2029	26952	13.28
2030	26951	13.28
2031	26965	13.28
2032	27891	13.73
2033	27021	13.29
2034	27016	13.28
2035	27767	13.64
2036	28238	13.87
2037	27073	13.29
2038	27147	13.32
2039	27093	13.29
2040	27094	13.28
2041	27118	13.29
2042	27146	13.29
2043	27122	13.28
2044	28023	13.71
2045	27188	13.29
2046	27196	13.29
2047	30539	14.92
2048	27330	13.34
2049	27259	13.30
2050	27239	13.29
2051	27252	13.29
2052	27279	13.29
2053	27355	13.32
2054	29205	14.22
2055	28135	13.69
2056	27310	13.28
2057	27326	13.28
2058	27343	13.29
2059	27344	13.28
2060	27330	13.27
2061	27356	13.27
2062	27391	13.28
2063	27488	13.32
2064	27421	13.29
2065	27416	13.28
2066	27467	13.29
2067	28324	13.70
2068	27456	13.28
2069	27875	13.47
2070	29933	14.46
2071	30368	14.66
2072	27466	13.26
2073	27474	13.25
2074	27650	13.33
2075	27519	13.26
2076	27528	13.26
2077	27567	13.27
2078	27563	13.26
2079	27583	13.27
2080	27580	13.26
2081	27578	13.25
2082	27631	13.27
2083	27609	13.25
2084	27748	13.31
2085	27628	13.25
2086	27675	13.27
2087	27721	13.28
2088	27680	13.26
2089	27712	13.27
2090	27711	13.26
2091	27730	13.26
2092	27748	13.26
2093	27738	13.25
2094	27773	13.26
2095	27785	13.26
2096	27801	13.26
2097	27820	13.27
2098	27838	13.27
2099	27806	13.25
2100	30949	14.74
2101	27995	13.32
2102	27986	13.31
2103	28018	13.32
2104	28026	13.32
2105	28756	13.66
2106	27920	13.26
2107	27960	13.27
2108	30689	14.56
2109	28001	13.28
2110	28075	13.31
2111	28007	13.27
2112	28001	13.26
2113	28021	13.26
2114	28010	13.25
2115	28034	13.25
2116	28061	13.26
2117	29702	14.03
2118	28106	13.27
2119	28095	13.26
2120	28984	13.67
2121	33799	15.94
2122	29984	14.13
2123	28161	13.26
2124	28149	13.25
2125	28219	13.28
2126	28194	13.26
2127	28203	13.26
2128	28203	13.25
2129	28202	13.25
2130	29484	13.84
2131	28255	13.26
2132	28284	13.27
2133	28289	13.26
2134	28310	13.27
2135	28323	13.27
2136	30023	14.06
2137	28320	13.25
2138	28342	13.26
2139	28349	13.25
2140	28380	13.26
2141	29230	13.65
2142	28400	13.26
2143	28436	13.27
2144	28453	13.27
2145	28451	13.26
2146	28447	13.26
2147	28464	13.26
2148	28502	13.27
2149	28468	13.25
2150	28594	13.30
2151	28538	13.27
2152	28569	13.28
2153	28532	13.25
2154	28565	13.26
2155	28586	13.26
2156	28610	13.27
2157	28646	13.28
2158	28631	13.27
2159	28626	13.26
2160	28694	13.28
2161	28657	13.26
2162	28661	13.26
2163	30872	14.27
2164	28697	13.26
2165	28775	13.29
2166	28720	13.26
2167	28755	13.27
2168	28728	13.25
2169	28772	13.27
2170	28796	13.27
2171	28800	13.27
2172	28790	13.26
2173	28816	13.26
2174	28845	13.27
2175	28818	13.25
2176	28834	13.25
2177	28848	13.25
2178	28892	13.27
2179	28967	13.29
2180	28995	13.30
2181	30892	14.16
2182	31323	14.36
2183	28959	13.27
2184	29027	13.29
2185	28982	13.26
2186	28991	13.26
2187	29007	13.26
2188	29037	13.27
2189	29098	13.29
2190	29063	13.27
2191	29057	13.26
2192	29077	13.27
2193	29092	13.27
2194	29073	13.25
2195	30108	13.72
2196	29094	13.25
2197	29152	13.27
2198	29163	13.27
2199	29169	13.26
2200	31451	14.30
2201	29210	13.27
2202	29200	13.26
2203	29210	13.26
2204	29214	13.25
2205	29251	13.27
2206	29270	13.27
2207	29274	13.26
2208	30111	13.64
2209	30122	13.64
2210	29299	13.26
2211	30065	13.60
2212	29315	13.25
2213	29429	13.30
2214	29357	13.26
2215	29393	13.27
2216	32450	14.64
2217	29372	13.25
2218	31182	14.06
2219	32543	14.67
2220	29426	13.25
2221	29468	13.27
2222	29472	13.26
2223	29485	13.26
2224	29520	13.27
2225	29471	13.25
2226	29475	13.24
2227	30665	13.77
2228	29553	13.26
2229	29553	13.26
2230	29545	13.25
2231	29570	13.25
2232	29672	13.29
2233	31345	14.04
2234	29625	13.26
2235	29653	13.27
2236	29636	13.25
2237	29755	13.30
2238	29682	13.26
2239	29664	13.25
2240	29674	13.25
2241	29729	13.27
2242	29758	13.27
2243	29717	13.25
2244	29750	13.26
2245	29728	13.24
2246	29772	13.26
2247	29806	13.26
2248	29804	13.26
2249	32216	14.32
2250	29805	13.25
2251	29830	13.25
2252	29847	13.25
2253	29907	13.27
2254	29879	13.26
2255	29946	13.28
2256	29985	13.29
2257	29952	13.27
2258	30829	13.65
2259	29957	13.26
2260	29916	13.24
2261	30094	13.31
2262	29975	13.25
2263	30001	13.26
2264	30014	13.26
2265	30018	13.25
2266	30002	13.24
2267	30065	13.26
2268	30081	13.26
2269	30106	13.27
2270	30059	13.24
2271	30099	13.25
2272	30103	13.25
2273	30127	13.25
2274	30113	13.24
2275	30300	13.32
2276	30193	13.27
2277	30163	13.25
2278	30202	13.26
2279	30197	13.25
2280	30166	13.23
2281	30235	13.26
2282	30212	13.24
2283	30242	13.25
2284	30249	13.24
2285	30262	13.24
2286	30285	13.25
2287	30255	13.23
2288	30314	13.25
2289	30287	13.23
2290	30354	13.26
2291	30361	13.25
2292	30349	13.24
2293	30392	13.25
2294	30531	13.31
2295	30393	13.24
2296	30416	13.25
2297	30425	13.25
2298	30434	13.24
2299	30432	13.24
2300	31179	13.56
2301	30493	13.25
2302	30480	13.24
2303	30678	13.32
2304	30544	13.26
2305	32306	14.02
2306	30547	13.25
2307	30516	13.23
2308	30532	13.23
2309	30565	13.24
2310	30560	13.23
2311	30589	13.24
2312	30620	13.24
2313	30624	13.24
2314	30627	13.24
2315	31408	13.57
2316	32183	13.90
2317	30843	13.31
2318	30709	13.25
2319	30697	13.24
2320	30712	13.24
2321	31642	13.63
2322	30827	13.28
2323	32764	14.10
2324	30782	13.25
2325	30805	13.25
2326	30800	13.24
2327	30855	13.26
2328	32741	14.06
2329	31616	13.57
2330	33374	14.32
2331	30857	13.24
2332	30893	13.25
2333	30892	13.24
2334	30916	13.25
2335	30933	13.25
2336	32491	13.91
2337	30915	13.23
2338	30931	13.23
2339	30972	13.24
2340	33612	14.36
2341	30970	13.23
2342	31005	13.24
2343	30997	13.23
2344	31014	13.23
2345	31048	13.24
2346	31053	13.24
2347	31046	13.23
2348	31068	13.23
2349	31257	13.31
2350	31089	13.23
2351	31134	13.24
2352	31152	13.24
2353	31168	13.25
2354	31197	13.25
2355	31146	13.23
2356	31185	13.24
2357	31206	13.24
2358	31310	13.28
2359	31239	13.24
2360	31232	13.23
2361	31259	13.24
2362	31262	13.24
2363	31297	13.24
2364	31294	13.24
2365	31272	13.22
2366	31335	13.24
2367	31353	13.25
2368	31337	13.23
2369	31376	13.24
2370	31396	13.25
2371	31492	13.28
2372	31392	13.23
2373	31426	13.24
2374	31436	13.24
2375	31421	13.23
2376	31522	13.27
2377	31455	13.23
2378	31481	13.24
2379	31491	13.24
2380	31497	13.23
2381	31533	13.24
2382	31539	13.24
2383	31562	13.24
2384	31552	13.23
2385	31565	13.23
2386	31606	13.25
2387	31608	13.24
2388	31629	13.24
2389	31709	13.27
2390	31662	13.25
2391	31684	13.25
2392	31675	13.24
2393	31692	13.24
2394	31693	13.24
2395	31715	13.24
2396	31729	13.24
2397	32595	13.60
2398	31708	13.22
2399	35425	14.77
2400	31745	13.23
2401	31778	13.24
2402	31795	13.24
2403	31876	13.27
2404	31803	13.23
2405	31845	13.24
2406	31848	13.24
2407	31915	13.26
2408	31854	13.23
2409	31869	13.23
2410	31877	13.23
2411	31906	13.23
2412	31896	13.22
2413	31919	13.23
2414	31914	13.22
2415	34320	14.21
2416	31972	13.23
2417	32031	13.25
2418	32054	13.26
2419	32066	13.26
2420	37178	15.36
2421	43061	17.79
2422	43087	17.79
2423	43098	17.79
2424	43280	17.85
2425	43139	17.79
2426	43173	17.80
2427	44161	18.20
2428	43202	17.79
2429	37585	15.47
2430	32069	13.20
2431	32072	13.19
2432	32969	13.56
2433	32106	13.20
2434	32097	13.19
2435	32143	13.20
2436	32106	13.18
2437	32296	13.25
2438	32153	13.19
2439	32182	13.19
2440	32188	13.19
2441	34791	14.25
2442	32199	13.19
2443	32218	13.19
2444	32240	13.19
2445	32278	13.20
2446	33045	13.51
2447	32291	13.20
2448	32283	13.19
2449	32311	13.19
2450	32310	13.19
2451	32329	13.19
2452	32336	13.19
2453	33233	13.55
2454	32456	13.23
2455	32398	13.20
2456	32419	13.20
2457	32442	13.20
2458	32443	13.20
2459	32482	13.21
2460	32464	13.20
2461	32476	13.20
2462	32482	13.19
2463	32632	13.25
2464	32513	13.20
2465	32492	13.18
2466	32549	13.20
2467	32551	13.19
2468	32542	13.19
2469	32613	13.21
2470	32590	13.19
2471	32601	13.19
2472	32671	13.22
2473	32601	13.18
2474	40466	16.36
2475	34588	13.97
2476	32728	13.22
2477	32662	13.19
2478	32760	13.22
2479	32728	13.20
2480	32719	13.19
2481	32738	13.20
2482	32733	13.19
2483	33629	13.54
2484	32795	13.20
2485	33648	13.54
2486	32819	13.20
2487	35002	14.07
2488	44307	17.81
2489	41290	16.59
2490	42535	17.08
2491	37058	14.88
2492	33247	13.34
2493	32895	13.19
2494	35248	14.13
2495	36826	14.76
2496	42875	17.18
2497	43802	17.54
2498	37133	14.87
2499	36975	14.80
2500	32941	13.18
2501	32939	13.17
2502	33673	13.46
2503	32956	13.17
2504	34617	13.82
2505	33876	13.52
2506	34184	13.64
2507	39977	15.95
2508	45158	18.01
2509	43853	17.48
2510	40574	16.16
2511	41206	16.41
2512	41333	16.45
2513	37683	15.00
2514	40319	16.04
2515	35355	14.06
2516	36277	14.42
2517	38446	15.27
2518	44390	17.63
2519	37752	14.99
2520	37490	14.88
2521	36734	14.57
2522	39568	15.69
2523	42014	16.65
2524	44135	17.49
2525	36543	14.47
2526	36480	14.44
2527	36005	14.25
2528	36821	14.57
2529	40488	16.01
2530	35921	14.20
2531	36172	14.29
2532	38832	15.34
2533	38455	15.18
2534	35181	13.88
2535	35347	13.94
2536	35211	13.88
2537	35235	13.89
2538	35211	13.87
2539	35195	13.86
2540	35239	13.87
2541	35280	13.88
2542	35317	13.89
2543	35291	13.88
2544	35288	13.87
2545	35399	13.91
2546	35463	13.93
2547	35349	13.88
2548	35394	13.89
2549	35375	13.88
2550	35396	13.88
2551	35417	13.88
2552	35428	13.88
2553	35486	13.90
2554	35479	13.89
2555	35485	13.89
2556	35490	13.88
2557	35504	13.89
2558	35502	13.88
2559	35513	13.88
2560	35504	13.87
2561	35671	13.93
2562	35571	13.88
2563	35553	13.87
2564	35562	13.87
2565	35633	13.89
2566	35632	13.89
2567	35665	13.89
2568	35621	13.87
2569	35695	13.89
2570	35682	13.88
2571	35722	13.89
2572	35725	13.89
2573	35816	13.92
2574	35735	13.88
2575	35739	13.88
2576	35750	13.88
2577	35853	13.91
2578	35765	13.87
2579	35785	13.88
2580	35766	13.86
2581	35820	13.88
2582	35811	13.87
2583	35845	13.88
2584	35864	13.88
2585	35977	13.92
2586	35881	13.88
2587	35911	13.88
2588	35936	13.89
2589	35967	13.89
2590	35947	13.88
2591	35953	13.88
2592	34755	13.41
2593	34238	13.20
2594	34265	13.21
2595	35876	13.83
2596	34264	13.20
2597	34285	13.20
2598	34268	13.19
2599	35020	13.47
2600	34295	13.19
2601	34326	13.20
2602	34351	13.20
2603	34356	13.20
2604	34374	13.20
2605	34458	13.23
2606	35251	13.53
2607	34430	13.21
2608	34417	13.20
2609	34431	13.20
2610	34467	13.21
2611	34453	13.20
2612	34456	13.19
2613	34507	13.21
2614	35382	13.54
2615	34526	13.20
2616	34525	13.20
2617	34552	13.20
2618	34571	13.21
2619	34586	13.21
2620	34544	13.18
2621	34628	13.21
2622	39639	15.12
2623	34615	13.20
2624	34658	13.21
2625	34661	13.20
2626	34670	13.20
2627	34667	13.20
2628	34678	13.20
2629	36620	13.93
2630	34738	13.21
2631	34756	13.21
2632	34773	13.21
2633	34759	13.20
2634	35534	13.49
2635	34780	13.20
2636	34840	13.22
2637	34832	13.21
2638	35794	13.57
2639	34828	13.20
2640	34856	13.20
2641	34889	13.21
2642	34903	13.21
2643	36527	13.82
2644	34891	13.20
2645	34913	13.20
2646	35084	13.26
2647	36763	13.89
2648	35707	13.48
2649	34974	13.20
2650	36630	13.82
2651	35039	13.22
2652	35015	13.20
2653	34993	13.19
2654	35173	13.25
2655	35075	13.21
2656	35060	13.20
2657	35105	13.21
2658	35182	13.24
2659	36561	13.75
2660	35125	13.20
2661	35145	13.21
2662	35308	13.26
2663	35169	13.21
2664	35191	13.21
2665	35175	13.20
2666	35192	13.20
2667	35261	13.22
2668	35285	13.23
2669	35263	13.21
2670	35257	13.20
2671	35307	13.22
2672	35262	13.20
2673	35292	13.20
2674	35281	13.19
2675	35320	13.20
2676	35342	13.21
2677	35333	13.20
2678	35468	13.24
2679	35400	13.21
2680	35377	13.20
2681	35396	13.20
2682	35400	13.20
2683	35426	13.20
2684	35453	13.21
2685	35445	13.20
2686	35478	13.21
2687	35464	13.20
2688	35513	13.21
2689	36361	13.52
2690	35630	13.25
2691	35501	13.19
2692	35535	13.20
2693	36324	13.49
2694	35653	13.23
2695	35592	13.21
2696	35618	13.21
2697	35648	13.22
2698	35634	13.21
2699	35632	13.20
2700	38465	14.25
2701	35670	13.21
2702	35736	13.23
2703	35668	13.20
2704	35702	13.20
2705	35727	13.21
2706	35814	13.24
2707	35776	13.22
2708	35773	13.21
2709	35778	13.21
2710	35807	13.21
2711	35785	13.20
2712	35803	13.20
2713	39208	14.45
2714	35889	13.22
2715	36902	13.59
2716	37689	13.88
2717	35885	13.21
2718	35879	13.20
2719	35887	13.20
2720	35886	13.19
2721	35963	13.22
2722	36851	13.54
2723	35901	13.18
2724	36011	13.22
2725	36834	13.52
2726	36016	13.21
2727	37775	13.85
2728	36012	13.20
2729	37984	13.92
2730	36102	13.22
2731	37857	13.86
2732	36064	13.20
2733	36179	13.24
2734	36126	13.21
2735	36107	13.20
2736	36159	13.22
2737	36250	13.24
2738	36181	13.21
2739	36170	13.21
2740	36158	13.20
2741	36230	13.22
2742	36242	13.22
2743	37072	13.52
2744	36244	13.21
2745	36254	13.21
2746	36266	13.21
2747	36274	13.20
2748	36291	13.21
2749	37229	13.54
2750	36329	13.21
2751	36307	13.20
2752	36365	13.21
2753	36428	13.23
2754	36391	13.21
2755	36379	13.20
2756	36399	13.21
2757	36469	13.23
2758	36450	13.22
2759	36459	13.21
2760	36479	13.22
2761	36487	13.22
2762	36456	13.20
2763	37330	13.51
2764	36511	13.21
2765	36520	13.21
2766	36540	13.21
2767	36551	13.21
2768	36654	13.24
2769	36545	13.20
2770	36606	13.22
2771	36590	13.20
2772	36578	13.20
2773	36670	13.22
2774	36628	13.20
2775	36624	13.20
2776	36733	13.23
2777	36671	13.21
2778	37579	13.53
2779	36720	13.21
2780	36766	13.23
2781	36733	13.21
2782	36773	13.22
2783	36718	13.19
2784	36846	13.23
2785	36799	13.21
2786	36809	13.21
2787	36806	13.21
2788	36849	13.22
2789	36854	13.21
2790	36872	13.22
2791	36960	13.24
2792	36873	13.21
2793	36914	13.22
2794	36908	13.21
2795	36928	13.21
2796	36940	13.21
2797	37548	13.42
2798	36956	13.21
2799	37022	13.23
2800	36924	13.19
2801	36976	13.20
2802	36972	13.19
2803	37112	13.24
2804	39936	14.24
2805	37041	13.21
2806	37043	13.20
2807	37148	13.23
2808	39503	14.07
2809	37095	13.21
2810	37122	13.21
2811	37128	13.21
2812	37132	13.20
2813	38745	13.77
2814	37255	13.24
2815	37191	13.21
2816	37170	13.20
2817	38268	13.58
2818	39869	14.15
2819	37240	13.21
2820	37274	13.22
2821	37260	13.21
2822	37293	13.22
2823	37304	13.21
2824	38011	13.46
2825	37328	13.21
2826	37440	13.25
2827	37339	13.21
2828	37332	13.20
2829	37364	13.21
2830	37364	13.20
2831	37428	13.22
2832	37400	13.21
2833	37423	13.21
2834	37440	13.21
2835	37467	13.22
2836	37482	13.22
2837	37608	13.26
2838	37451	13.20
2839	38229	13.47
2840	37541	13.22
2841	37611	13.24
2842	37597	13.23
2843	37567	13.21
2844	37650	13.24
2845	37611	13.22
2846	37588	13.21
2847	42460	14.91
2848	37672	13.23
2849	37666	13.22
2850	37677	13.22
2851	37663	13.21
2852	37746	13.23
2853	37652	13.20
2854	37634	13.19
2855	37700	13.20
2856	37751	13.22
2857	37770	13.22
2858	37746	13.21
2859	37801	13.22
2860	37763	13.20
2861	37719	13.18
2862	37744	13.19
2863	37871	13.23
2864	37804	13.20
2865	37807	13.20
2866	37819	13.20
2867	37913	13.22
2868	37882	13.21
2869	37865	13.20
2870	37908	13.21
2871	37946	13.22
2872	37950	13.21
2873	37901	13.19
2874	37920	13.19
2875	37934	13.19
2876	37951	13.20
2877	38047	13.22
2878	38012	13.21
2879	38006	13.20
2880	38033	13.21
2881	38810	13.47
2882	38162	13.24
2883	38094	13.21
2884	38077	13.20
2885	40941	14.19
2886	38098	13.20
2887	38188	13.23
2888	38150	13.21
2889	38256	13.24
2890	38170	13.21
2891	39024	13.50
2892	38178	13.20
2893	39095	13.51
2894	38209	13.20
2895	38251	13.21
2896	38271	13.22
